Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202214920,0;2022-06-30;;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;PROX A REITORIA DA UPE;SANTO AMARO;465,0;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Cruzamento;Bom;Com defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Única;Faixa contínua;;
202214923,0;2022-06-30;;COM VÍTIMA;FINALIZADA;SANTO AMARO;VDO INDEPENDENCIA;;;SENTIDO OLINDA;SANTO AMARO;;SUBURBIO;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Viaduto;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Canal;;
202214925,0;2022-06-30;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV GENERAL MAC ARTHUR;1623,0;;EM FRENTE AO RESIDENCIAL LEPARC;IMBIRIBEIRA;;SUBURBIO;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;;;;
202214958,0;2022-07-01;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;6234,0;;PROXIMO AO PARQUE DONA LINDU;BOA VIAGEM;;CIDADE;CHOQUE;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6b;60 km/h;Única;Faixa seccionada;;
202214959,0;2022-07-01;;SEM VÍTIMA;FINALIZADA;PINA;AV HERCULANO BANDEIRA;;;EM FRENTE AO ATACADO DOS PRESENTES;PINA;;;COLISÃO TRANSVERSAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202214979,0;2022-07-01;;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;AV DR JAYME DA FONTE;;SANTO AMARO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202215019,0;2022-07-01;;COM VÍTIMA;FINALIZADA;CORDEIRO;AV CAXANGA;1319,0;;EM FRENTE AO BRADESCO;CORDEIRO;80,0;CIDADE;COLISÃO COM CICLISTA;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;;;Dupla;Faixa contínua;Faixa seccionada;Canteiro central
202215027,0;2022-07-01;;COM VÍTIMA;FINALIZADA;TORRE;RUA JOSE BONIFACIO;964,0;RUA DEMOSTENES DE OLINDA;EM FRENTE AO POSTO IPIRANGA;TORRE;576,0;SUBURBIO;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;40 km/h;Única;Faixa seccionada;;
202215029,0;2022-07-01;;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;AV MARTIN LUTHER KING;;;AO LADO DA ACADEMIA DA CIDADE;JOANA BEZERRA;;;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202215030,0;2022-07-01;;COM VÍTIMA;FINALIZADA;AFOGADOS;EST DOS REMEDIOS;161,0;RUA DO ACRE;EM FRENTE AO SUPERMERCADO TODO DIA;AFOGADOS;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Faixa contínua;;
202215034,0;2022-07-01;;COM VÍTIMA;FINALIZADA;IBURA;AV SANTA FE;127,0;AV GUARAPUAVA;PROXIMO AO POSTO DE SAÚDE, COLISÃO COM VITIMA, KGG3947 LOGAN/ RVJ3I82 MOTO;IBURA;;SUBURBIO;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;30 km/h;Dupla;Faixa seccionada;;
202215041,0;2022-07-01;;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;PTE JOAQUIM CARDOSO;;RUA FRANCISCO ALVES;PROXIMO AO IMIP;SÃO JOSÉ;;SUBURBIO;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;2,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
202215043,0;2022-07-01;;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA CONS NABUCO;178,0;RUA EVARISTO DA VEIGA;EM FRENTE A BROTHER BARBEARIA,  CENTER SALES NEVES;CASA AMARELA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Esquina;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
202215045,0;2022-07-01;;COM VÍTIMA;FINALIZADA;TOTÓ;AV LIBERDADE;37A;;EM FRENTE AO CEMITERIO PARQUE DAS FLORES;TOTÓ;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;Dupla;Faixa contínua;;
202215054,0;2022-07-01;;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;3372,0;;EM FRENTE AO BANCO SANTANDER -  PRÓXIMO AO ELEVADO;IPUTINGA;;SUBURBIO;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;Canteiro central;
202215055,0;2022-07-01;;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;RUA DONA ELVIRA;;RUA DA CORAGEM;PRÓXIMO A QUITANDARIA NA ESTRADA DE BELÉM;ENCRUZILHADA;;CIDADE;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;"Placas ""Pare""";;Dupla;Não existe;;
202215056,0;2022-07-01;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV GENERAL MAC ARTHUR;;AV DOM JOAO VI;PRÓXIMO AO LE PARC;IMBIRIBEIRA;;SUBURBIO;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Esquina;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;"Placas ""Pare""";;Única;Faixa seccionada;;
202215075,0;2022-07-02;;SEM VÍTIMA;FINALIZADA;DOIS UNIDOS;AV HILDEBRANDO DE VASCONCELOS;;;HA CEM METROS DO CANIL DA POLICIA MILITAR;DOIS UNIDOS;;;CAPOTAMENTO;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202215092,0;2022-07-02;;COM VÍTIMA;FINALIZADA;ESTÂNCIA;AV RECIFE;5705,0;RUA LAURA BANDEIRA DE MELO;EM FRENTE À LOJA O BARATÃO DAS EMBALAGENS;ESTÂNCIA;705,0;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202215122,0;2022-07-02;;COM VÍTIMA;FINALIZADA;VÁRZEA;AV CAXANGA;;;PERTO DA UPA DA CAXANGA;VÁRZEA;;CIDADE;COLISÃO TRASEIRA;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Ponte;Nublado;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
202215194,0;2022-07-03;;SEM VÍTIMA;FINALIZADA;CASA AMARELA;EST DO ARRAIAL;3087,0;1TR ARNOLDO MAGALHAES;AO LADO DO CONDOMÍNIO VAN GOGH , VEÍCULO SE CHOCOU EM MOTOCICLETA MT-05 VIATURA OFICIAL DA CTTU PLACA  PCO-5977 QUE ESTAVA ESTACIONADA COM AGENTE EM MONITORAMENTO NAS PROXIMIDADES DO EVENDO SÃO JOÃO DO SITIO DA TRINDADE.;CASA AMARELA;;SUBURBIO;CHOQUE;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
202215209,0;2022-07-04;;COM VÍTIMA;FINALIZADA;BONGI;AV GENERAL SAN MARTIN;1083,0;;PRÓXIMO AOS CORREIOS;BONGI;;SUBURBIO;COLISÃO FRONTAL;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;R-6a;;Dupla;Faixa contínua;;
202215222,0;2022-07-04;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;;AV ARMINDO MOURA;;BOA VIAGEM;84,0;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202215227,0;2022-07-04;;SEM VÍTIMA;FINALIZADA;DOIS UNIDOS;AV HILDEBRANDO DE VASCONCELOS;;;AO LADO DO CIP CAES;DOIS UNIDOS;;SUBURBIO;CAPOTAMENTO;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Longo da via;Chuvoso;Não existe;Incompleta;Molhada;Perfeito estado;Não existe;;;Dupla;Não existe;;
202215230,0;2022-07-04;;COM VÍTIMA;FINALIZADA;IPSEP;RUA JEAN EMILE FAVRE;;RUA PAMPULHA;PRAÇA DA MAURICEA;IPSEP;564,0;SUBURBIO;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Molhada;;Faixa de pedestre;R-4a;40 km/h;Dupla;Faixa contínua;;
202215250,0;2022-07-04;;COM VÍTIMA;FINALIZADA;GUABIRABA;AV VEREADOR OTACILIO AZEVEDO;30,0;;TERMINAL DO ÔNIBUS GLOBO;GUABIRABA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202215292,0;2022-07-05;;SEM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV BEBERIBE;484,0;RUA PROFESSOR JERONIMO GUEIROS;LADO OPOSTO AO 484;ENCRUZILHADA;;CIDADE;CHOQUE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Outros;Outras;;Dupla;Faixa contínua;;
202215303,0;2022-07-05;;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE A ANTIGA FÁBRICA DO TACARUNA;SANTO AMARO;;CIDADE;;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Não existe;;
202215304,0;2022-07-05;;VÍTIMA FATAL;FINALIZADA;IPUTINGA;AV CAXANGA;;;PROXIMO Estação BRT  BR 101 , ACIDENTE COM VÍTIMA FATAL , CAMINHÃO SE EVADIU.;IPUTINGA;269,0;SUBURBIO;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Dupla;Canteiro central;Outros;
202215323,0;2022-07-05;;COM VÍTIMA;FINALIZADA;SAN MARTIN;AV GENERAL SAN MARTIN;1864,0;;PRAÇA DE EVENTOS;SAN MARTIN;;CIDADE;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Dupla;Faixa contínua;;
202215325,0;2022-07-05;;SEM VÍTIMA;FINALIZADA;JAQUEIRA;AV RUI BARBOSA;;;PARQUE DA JAQUEIRA;JAQUEIRA;;CIDADE;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
202215329,0;2022-07-05;;COM VÍTIMA;CANCELADA;APIPUCOS;RUA DE APIPUCOS;355,0;;EM FRENTE À PIZZARIA STUPENDA MASSAS;APIPUCOS;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202215342,0;2022-07-05;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;4223,0;;LOGO APÓS O VIADUTO TANCREDO NEVES;IMBIRIBEIRA;;CIDADE;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
202215349,0;2022-07-05;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA ITACARI;162,0;RUA ITAJAI;PROXIMO A EMPRESA YNOVE;IMBIRIBEIRA;;SUBURBIO;COLISÃO TRANSVERSAL;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;"Placas ""Pare""";;Única;Faixa seccionada;;
202215354,0;2022-07-05;;COM VÍTIMA;FINALIZADA;ROSARINHO;AV NORTE MIGUEL ARRAES DE ALENCAR;;AV SANTOS DUMONT;ACIDENTE COM VÍTIMA ENVOVENDO MOTO E PEDESTRES ( ATROPELAMENTO )  INFORMAÇÃO COLHIDA A POSTERIOR;ROSARINHO;81,0;CIDADE;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Canteiro central;;
202215360,0;2022-07-05;;COM VÍTIMA;FINALIZADA;CORDEIRO;AV GENERAL SAN MARTIN;;;AO LADO DA COMPAZ;CORDEIRO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202215361,0;2022-07-05;;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA CARLOS PENA FILHO;1136,0;RUA SAO MIGUEL;EM FRENTE CHINE BOX DE AFOGADOS;AFOGADOS;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Chuvoso;Não existe;Incompleta;Molhada;Mal conservada;Não existe;Não há placas;60 km/h;Dupla;Não existe;;
202215368,0;2022-07-05;;SEM VÍTIMA;FINALIZADA;ESTÂNCIA;AV RECIFE;5630,0;;EM FRENTE AO CERPE;ESTÂNCIA;;;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;50 km/h;Dupla;Faixa contínua;;
202215370,0;2022-07-05;;COM VÍTIMA;FINALIZADA;PARNAMIRIM;AV DEZESSETE DE AGOSTO;372,0;AV FLOR DE SANTANA;BURGER KING;PARNAMIRIM;614,0;SUBURBIO;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa contínua;;
202215371,0;2022-07-05;;COM VÍTIMA;FINALIZADA;ARRUDA;AV PROFESSOR JOSE DOS ANJOS;;AV BEBERIBE;;ARRUDA;131,0;CIDADE;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa contínua;;
202215373,0;2022-07-05;;COM VÍTIMA;FINALIZADA;DOIS UNIDOS;AV HILDEBRANDO DE VASCONCELOS;781,0;;PROXIMO A ANTIGA FABRICA MINERVA / ASINHA DO TOINHO;DOIS UNIDOS;;CIDADE;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Chuvoso;Não existe;Não existente;Molhada;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
202215403,0;2022-07-06;;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;AV DR JAYME DA FONTE;NO SEMAFORO 049;SANTO AMARO;49,0;SUBURBIO;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Dupla;Faixa seccionada;;
202215409,0;2022-07-06;;SEM VÍTIMA;FINALIZADA;SANTO ANTÔNIO;RUA FLORIANO PEIXOTO;;;BRADESCO / CASAS BAHIA;SANTO ANTÔNIO;;CIDADE;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Outras;;Única;Não existe;;
202215438,0;2022-07-06;;COM VÍTIMA;FINALIZADA;IPUTINGA;AV MAURICIO DE NASSAU;268,0;;EM FRENTE AO ALUGUEL DE REBOQUE;IPUTINGA;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Outros;;
202215445,0;2022-07-06;;SEM VÍTIMA;FINALIZADA;BOA VISTA;AV GOVERNADOR AGAMENON MAGALHAES;;RUA JOAO FERNANDES VIEIRA;COLÉGIO AMERICANO BATISTA;BOA VISTA;37,0;;;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;60 km/h;Dupla;Canteiro central;;
202215447,0;2022-07-06;;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;1160,0;AV RUI BARBOSA;EM FRENTE AO TRE;DERBY;37,0;SUBURBIO;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Única;Canteiro central;;
202215451,0;2022-07-06;;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA DA AURORA;1301,0;;EM FRENTE AO BANCO CENTRAL;BOA VISTA;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
202215472,0;2022-07-07;;SEM VÍTIMA;CANCELADA;CIDADE UNIVERSITÁRIA;AV CAXANGA;;RUA GENERAL POLIDORO;EM FRENTE A FIAT;CIDADE UNIVERSITÁRIA;608,0;;COLISÃO TRANSVERSAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202215475,0;2022-07-07;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;;RUA CAPITAO ZUZINHA;SEM. 433 - CRUZAMENTO C/A RUA CAP ZUZINHA;BOA VIAGEM;433,0;;COLISÃO COM CICLISTA;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;;;;
202215483,0;2022-07-07;;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;C SANTA RITA;595,0;;OPOSTO AS TORRES GEMEAS;SÃO JOSÉ;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Chuvoso;Não existe;Não existente;Molhada;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
202215485,0;2022-07-07;;COM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE MIGUEL ARRAES DE ALENCAR;270,0;;PROX. A FARMACIA DO TRABALHADOR;CASA AMARELA;95,0;CIDADE;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;0,0;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;R-6a;;Dupla;Faixa seccionada;;
202215506,0;2022-07-07;;SEM VÍTIMA;FINALIZADA;JORDÃO;AV DONA CARENTINA;;;AO LADO DA PRAÇA DO JORDÃO ALTO;JORDÃO;;SUBURBIO;COLISÃO TRASEIRA;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
202215515,0;2022-07-07;;COM VÍTIMA;CANCELADA;SANTO ANTÔNIO;AV DANTAS BARRETO;;;COLISÃO ENTRE AUTO / MOTO.  ENVOLVENDO O SUB MALAGUETA, SOLICITADO APOIO DOS BATEDORES  INSP VALMIR  / BAT  LIMOEIRO;SANTO ANTÔNIO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202215553,0;2022-07-07;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA BARAO DE SOUZA LEAO;1000,0;RUA ALMIRANTE TAMANDARE;ESCOLA SANTOS DUMONT;BOA VIAGEM;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Esquina;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
202215554,0;2022-07-07;;SEM VÍTIMA;FINALIZADA;BAIRRO DO RECIFE;AV ALFREDO LISBOA;;;OGRIO RECIFE AO LADO;BAIRRO DO RECIFE;;SUBURBIO;CHOQUE;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;R-6a;;Única;Faixa seccionada;;
202215571,0;2022-07-08;;COM VÍTIMA;CANCELADA;PRADO;RUA CARLOS GOMES;481,0;;EM FRENTE AO CONSELHO REGIONAL DE CONTABILIDADE;PRADO;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202215573,0;2022-07-08;;SEM VÍTIMA;FINALIZADA;GRAÇAS;RUA ANTONIO NOVAIS;241,0;RUA SOUZA DE ANDRADE;;GRAÇAS;;SUBURBIO;;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;Única;Não existe;;
202215575,0;2022-07-08;;COM VÍTIMA;FINALIZADA;MADALENA;RUA DEMOCRITO DE SOUZA FILHO;17,0;RUA BARTOLOMEU DE GUSMAO;BELEZA CAFÉ MODA E BARBEARIA;MADALENA;;CIDADE;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
202215596,0;2022-07-08;;COM VÍTIMA;FINALIZADA;ÁGUA FRIA;RUA SAO SEBASTIAO;1312,0;RUA JULIO JOSE DE SOUZA;PROX A BRASILGAS;ÁGUA FRIA;;;CHOQUE;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;Longo da via;Chuvoso;Não existe;Não existente;Molhada;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
202215611,0;2022-07-08;;COM VÍTIMA;FINALIZADA;IPUTINGA;EST DO BARBALHO;532,0;;EM FRENTE A CARLOS PEÇAS;IPUTINGA;;CIDADE;COLISÃO COM CICLISTA;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
202215629,0;2022-07-08;;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;AV SUL;585,0;;ANTES DO POSTO BR / LOJA DOS FREIOS;SÃO JOSÉ;;CIDADE;CHOQUE;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
202215642,0;2022-07-08;;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA PROFESSOR FRANCISCO DA TRINDADE;480,0;RUA CATULO DA PAIXAO CEARENSE;DEPOIS DO CLUBE DAS PAZ PRIMEIRA DIREITA;CAMPO GRANDE;;SUBURBIO;COLISÃO TRANSVERSAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Dupla;Faixa seccionada;;
202215646,0;2022-07-08;;COM VÍTIMA;CANCELADA;LINHA DO TIRO;AV VEREADOR OTACILIO AZEVEDO;;;PRÓXIMO AO TERMINAL DO BREJO;LINHA DO TIRO;;;COLISÃO COM CICLISTA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
